,X,Germination.Date,Date,germ,Treatment,Lemur_Species,Plant_Species_Common_Name,Length_log
1511,1511,10/25/23,10/18/23,1,Gut-passed,L. catta,Solanum lycopersicum,1.040276712
1512,1512,10/25/23,10/18/23,1,Gut-passed,L. catta,Solanum lycopersicum,1.156881197
1513,1513,10/25/23,10/18/23,1,"Gut-passed, Washed",L. catta,Cucumis melo L.,2.376764491
1514,1514,10/25/23,10/18/23,1,"Gut-passed, Washed",L. catta,Cucumis melo L.,2.602689685
1515,1515,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,1.406096988
1516,1516,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.467874348
1517,1517,3/3/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.558144618
1518,1518,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.497388409
1519,1519,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Solanum lycopersicum,1.269760545
1520,1520,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.456286733
1521,1521,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.44926916
1522,1522,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.456286733
1523,1523,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.460937904
1524,1524,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.515127233
1525,1525,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.517322624
1526,1526,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.562346305
1527,1527,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.472472057
1528,1528,3/17/23,2/22/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.354228326
1529,1529,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.510721939
1530,1530,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.519513205
1531,1531,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.444563269
1532,1532,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.456286733
1533,1533,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.556037136
1534,1534,3/3/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.483874689
1535,1535,3/3/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.519513205
1536,1536,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.388791241
1537,1537,3/29/23,2/22/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.323367632
1538,1538,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.477048724
1539,1539,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.418277407
1540,1540,3/3/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.44926916
1541,1541,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.526056303
1542,1542,3/3/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.393766376
1543,1543,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.497388409
1544,1544,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.386006701
1545,1545,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.495148766
1546,1546,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.521698998
1547,1547,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.515127233
1548,1548,3/3/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.332366019
1549,1549,3/1/23,2/22/23,1,"Gut-passed, Washed",E. flavifrons,Capsicum annuum,1.403642999
1550,1550,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.442201993
1551,1551,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.506297154
1552,1552,3/8/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.432700734
1553,1553,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.609437912
1554,1554,3/3/23,2/22/23,1,Gut-passed,E. flavifrons,Capsicum annuum,1.427916036
1555,1555,3/1/23,2/22/23,1,Gut-passed,E. flavifrons,Solanum lycopersicum,1.335001067
1556,1556,2/15/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.306577114
1557,1557,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.423108334
1558,1558,2/15/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.332143895
1559,1559,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.271094426
1560,1560,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.526056303
1561,1561,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.523880024
1563,1563,4/25/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.294552921
1564,1564,3/15/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.354228326
1565,1565,3/8/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.344686269
1566,1566,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.553925203
1567,1567,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.383791231
1568,1568,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.477048724
1569,1569,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.504077397
1570,1570,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.572773928
1571,1571,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.504077397
1572,1572,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.355835154
1573,1573,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.512927012
1574,1574,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.504077397
1575,1575,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Solanum lycopersicum,1.371180723
1576,1576,3/8/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.314513664
1577,1577,3/8/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.186051277
1578,1578,3/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.33020026
1579,1579,2/8/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.329227024
1580,1580,2/8/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.235376343
1581,1581,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.320425011
1582,1582,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.477048724
1583,1583,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.54329811
1584,1584,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.515127233
1585,1585,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.444563269
1586,1586,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.517322624
1587,1587,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.413423029
1588,1588,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.53686722
1589,1589,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.470175845
1590,1590,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.512927012
1592,1592,1/25/23,1/12/23,1,Gut-passed,V. rubra,Cucumis melo var. cantalupensis,2.350422422
1593,1593,1/20/23,1/12/23,1,Gut-passed,V. rubra,Cucumis melo var. cantalupensis,2.339880878
1594,1594,1/18/23,1/12/23,1,Gut-passed,V. rubra,Cucumis melo var. cantalupensis,2.33117255
1595,1595,1/18/23,1/12/23,1,Gut-passed,V. rubra,Cucumis melo var. cantalupensis,2.22028985
1596,1596,1/18/23,1/12/23,1,"Gut-passed, Washed",V. rubra,Actinidia deliciosa,0.708035793
1597,1597,4/12/23,1/12/23,1,Gut-passed,V. rubra,Cucumis melo var. cantalupensis,2.329227024
1598,1598,2/4/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.347558459
1599,1599,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.352327185
1600,1600,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.363680192
1601,1601,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.141241943
1602,1602,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.33117255
1603,1603,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.340843805
1604,1604,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.307572635
1605,1605,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.233235015
1606,1606,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.348514025
1607,1607,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.396985768
1608,1608,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.363680192
1609,1609,1/18/23,1/12/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo var. cantalupensis,2.31944221
1610,1610,1/18/23,1/12/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo var. cantalupensis,2.292534757
1611,1611,1/18/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.367436065
1612,1612,1/18/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.343727036
1613,1613,4/5/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.194999882
1614,1614,3/10/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.32825284
1615,1615,2/15/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.342766883
1616,1616,2/1/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.320425011
1617,1617,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.355177543
1618,1618,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.35612586
1619,1619,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.33117255
1620,1620,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.364620484
1621,1621,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.253394849
1622,1622,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,1.593308531
1623,1623,1/25/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.313525033
1624,1624,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.338917022
1625,1625,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.392425797
1626,1626,1/18/23,1/12/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.332143895
1627,1627,1/25/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.363680192
1628,1628,1/25/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.32532458
1629,1629,1/25/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Actinidia deliciosa,0.819779831
1630,1630,1/20/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.362739016
1631,1631,1/20/23,1/12/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.327277706
1632,1632,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,2.395164274
1633,1633,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.370243741
1634,1634,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.355177543
1635,1635,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.367436065
1636,1636,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.350422422
1637,1637,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.549687908
1638,1638,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.45395301
1639,1639,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.576914721
1640,1640,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.418277407
1641,1641,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.410986974
1642,1642,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.415853163
1643,1643,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.510721939
1644,1644,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.479329227
1645,1645,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.463255402
1646,1646,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.413423029
1647,1647,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.591273942
1648,1648,3/8/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.318458442
1649,1649,3/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.308567165
1650,1650,2/4/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.313525033
1651,1651,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.631199404
1652,1652,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.40854497
1653,1653,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.572773928
1654,1654,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.420368129
1655,1655,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.298577072
1656,1656,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.488399584
1657,1657,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.483874689
1658,1658,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.521698998
1659,1659,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.572773928
1660,1660,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.314513664
1661,1661,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.360854001
1662,1662,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.479329227
1663,1663,2/15/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.311544834
1664,1664,2/8/23,1/25/23,1,Gut-passed,V. variegata,Solanum lycopersicum,1.625311262
1665,1665,2/4/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.33020026
1666,1666,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.530394705
1667,1667,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.32825284
1668,1668,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.285438934
1669,1669,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.341805806
1670,1670,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo var. cantalupensis,2.3580198
1671,1671,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.435084525
1672,1672,3/17/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.365559892
1673,1673,2/4/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.316487998
1674,1674,2/4/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,1.667706821
1675,1675,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.58514522
1676,1676,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.501852702
1677,1677,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.430311247
1678,1678,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.576914721
1679,1679,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.472472057
1680,1680,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.650579856
1681,1681,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.532556868
1682,1682,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.58514522
1683,1683,2/4/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.40854497
1684,1684,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.363680192
1685,1685,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.290512512
1686,1686,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.262804223
1687,1687,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.361796953
1688,1688,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.411439498
1689,1689,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.307572635
1690,1690,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.370243741
1691,1691,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.350422422
1692,1692,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.189416395
1693,1693,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.302585093
1694,1694,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.362739016
1695,1695,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.285438934
1696,1696,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.376764491
1697,1697,2/1/23,1/25/23,1,Gut-passed,V. variegata,Cucumis melo L.,2.271094426
1698,1698,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.593308531
1699,1699,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.497388409
1700,1700,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.463255402
1701,1701,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.539015448
1702,1702,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.646733697
1703,1703,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.444563269
1704,1704,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.460937904
1705,1705,2/1/23,1/25/23,1,Gut-passed,V. variegata,Capsicum annuum,1.490654376
1706,1706,3/8/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.33020026
1707,1707,2/15/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.323367632
1708,1708,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.32532458
1709,1709,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.32630162
1710,1710,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.24495598
1711,1711,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.33020026
1712,1712,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.369308725
1713,1713,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.320425011
1714,1714,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.351375257
1715,1715,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.346601978
1716,1716,3/15/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.372111156
1717,1717,3/15/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.283402274
1718,1718,3/15/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Cucumis melo var. cantalupensis,2.333114298
1719,1719,2/4/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.492904096
1720,1720,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.547562509
1721,1721,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.560247668
1722,1722,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.501852702
1723,1723,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.415853163
1724,1724,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.512927012
1725,1725,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.566530411
1726,1726,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.437462648
1727,1727,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.456286733
1728,1728,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.528227857
1729,1729,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.488399584
1730,1730,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.526056303
1731,1731,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Capsicum annuum,1.492904096
1732,1732,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Solanum lycopersicum,1.423108334
1733,1733,2/1/23,1/25/23,1,"Gut-passed, Washed",V. variegata,Solanum lycopersicum,1.456286733
1734,1734,10/25/23,10/4/23,1,Gut-passed,L. catta,Capsicum annuum,1.406096988
1735,1735,10/25/23,10/4/23,1,Gut-passed,L. catta,Capsicum annuum,1.378766095
1736,1736,10/18/23,10/4/23,1,Gut-passed,L. catta,Capsicum annuum,1.393766376
1737,1737,10/18/23,10/4/23,1,"Gut-passed, Washed",L. catta,Capsicum annuum,1.337629189
1738,1738,10/18/23,10/4/23,1,"Gut-passed, Washed",L. catta,Capsicum annuum,1.286474026
1739,1739,10/18/23,10/4/23,1,"Gut-passed, Washed",L. catta,Capsicum annuum,1.371180723
1740,1740,3/15/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.819779831
1741,1741,3/22/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.867100488
1742,1742,3/15/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.879626748
1743,1743,3/15/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.955511445
1744,1744,3/15/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.871293366
1745,1745,3/15/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.91228271
1746,1746,3/15/23,3/1/23,1,Gut-passed,M. murinus,Actinidia deliciosa,0.891998039
1747,1747,3/15/23,3/1/23,1,"Gut-passed, Washed",M. murinus,Actinidia deliciosa,0.841567186
1748,1748,3/15/23,3/1/23,1,"Gut-passed, Washed",M. murinus,Actinidia deliciosa,0.832909123
1749,1749,3/15/23,3/1/23,1,"Gut-passed, Washed",M. murinus,Actinidia deliciosa,0.862889955
1750,1750,3/15/23,3/1/23,1,"Gut-passed, Washed",M. murinus,Actinidia deliciosa,0.867100488
1751,1751,4/21/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.688134639
1752,1752,4/19/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.732367894
